"ts","O","customer","driver","demand","gap","supply"
136,18,2,1,3,2,1
136,19,29,29,30,1,29
136,20,71,68,78,5,73
136,21,51,49,55,4,51
136,22,23,18,26,6,20
136,23,144,145,149,4,145
136,24,38,37,41,4,37
136,25,19,20,21,1,20
136,26,22,20,24,2,22
136,27,35,34,35,0,0
136,28,105,104,109,2,107
136,29,13,12,19,7,12
136,30,1,1,1,0,0
136,31,1,1,1,0,0
136,32,0,0,0,0,0
136,33,2,2,2,0,0
136,34,4,4,4,0,0
136,35,8,8,8,0,0
136,36,10,9,11,2,9
136,37,85,87,92,2,90
136,38,2,2,2,0,0
136,39,8,4,8,4,4
136,40,4,4,4,0,0
136,41,0,0,0,0,0
136,42,55,57,58,1,57
136,43,2,0,3,3,0
136,44,0,0,0,0,0
136,45,0,0,0,0,0
136,46,53,52,54,1,53
136,47,3,2,3,1,2
136,48,108,103,112,3,109
136,49,0,0,0,0,0
136,50,1,1,3,2,1
136,51,248,238,282,19,263
136,52,1,1,2,1,1
136,53,4,4,4,0,0
136,54,16,17,18,1,17
136,55,1,1,1,0,0
136,56,2,2,4,2,2
136,57,2,2,2,0,0
136,58,1,0,1,1,0
136,59,2,0,2,2,0
136,60,0,0,0,0,0
136,61,0,0,0,0,0
136,62,0,0,0,0,0
136,63,0,0,0,0,0
136,64,11,11,11,0,0
136,65,0,0,0,0,0
136,66,5,5,5,0,0
137,1,106,103,112,3,109
137,2,5,5,5,0,0
137,3,0,0,0,0,0
137,4,36,36,38,1,37
137,5,1,1,1,0,0
137,6,4,3,4,1,3
137,7,70,68,73,4,69
137,8,149,146,158,4,154
137,9,21,20,22,0,0
137,10,0,0,0,0,0
137,11,11,10,11,1,10
137,12,78,75,83,5,78
137,13,2,2,2,0,0
137,14,27,26,30,4,26
137,15,0,0,0,0,0
137,16,4,5,5,0,0
137,17,1,0,1,1,0
137,18,2,4,4,0,0
137,19,17,17,18,0,0
137,20,80,79,84,1,83
137,21,45,47,52,4,48
137,22,20,17,27,9,18
137,23,149,150,161,5,156
137,24,32,35,37,1,36
137,25,17,17,17,0,0
137,26,15,15,15,0,0
137,27,34,35,35,0,0
137,28,110,107,117,5,112
137,29,17,15,21,5,16
137,30,0,0,0,0,0
137,31,5,4,6,2,4
137,32,1,1,1,0,0
137,33,4,5,5,0,0
137,34,3,3,6,3,3
137,35,7,8,8,0,0
137,36,16,19,20,0,0
137,37,80,80,83,1,82
137,38,5,5,9,2,7
137,39,13,9,24,14,10
137,40,3,3,3,0,0
137,41,3,2,3,1,2
137,42,35,35,35,0,0
137,43,0,0,0,0,0
137,44,0,0,0,0,0
137,45,0,0,0,0,0
137,46,58,63,65,1,64
137,47,2,1,2,1,1
137,48,80,79,85,4,81
137,49,2,3,3,0,0
137,50,1,1,1,0,0
137,51,239,223,266,10,256
137,52,0,0,0,0,0
137,53,2,2,2,0,0
137,54,6,6,6,0,0
137,55,0,0,0,0,0
137,56,0,0,0,0,0
137,57,5,6,6,0,0
137,58,0,0,0,0,0
137,59,1,1,1,0,0
137,60,0,0,0,0,0
137,61,0,0,0,0,0
137,62,0,0,0,0,0
137,63,0,0,0,0,0
137,64,6,6,6,0,0
137,65,0,0,0,0,0
137,66,7,7,8,1,7
138,1,119,118,131,3,128
138,2,5,4,5,1,4
138,3,2,2,3,1,2
138,4,18,18,20,2,18
138,5,1,1,1,0,0
138,6,5,5,5,0,0
138,7,65,63,65,0,0
138,8,135,135,146,7,139
138,9,22,22,23,0,0
138,10,0,0,0,0,0
138,11,7,6,7,0,0
138,12,76,71,79,2,77
138,13,2,2,2,0,0
138,14,30,31,32,1,31
138,15,0,0,0,0,0
138,16,8,8,8,0,0
138,17,1,1,1,0,0
138,18,4,4,5,1,4
138,19,26,20,27,5,22
138,20,64,62,69,3,66
138,21,37,32,38,2,36
138,22,16,9,18,9,9
138,23,137,139,148,6,142
138,24,31,29,37,8,29
138,25,12,13,13,0,0
138,26,8,7,9,2,7
138,27,37,36,40,1,39
138,28,114,114,119,2,117
138,29,13,11,14,2,12
138,30,1,0,1,1,0
138,31,4,4,4,0,0
138,32,1,1,2,1,1
138,33,4,4,4,0,0
138,34,4,2,4,2,2
138,35,13,12,13,1,12
138,36,7,7,7,0,0
138,37,66,65,68,2,66
138,38,6,5,7,2,5
138,39,11,7,15,7,8
138,40,4,2,6,4,2
138,41,1,1,2,1,1
138,42,36,37,38,1,37
138,43,3,2,6,4,2
138,44,0,0,0,0,0
138,45,4,2,4,2,2
138,46,52,50,59,5,54
138,47,3,3,3,0,0
138,48,92,92,98,3,95
138,49,4,4,6,1,5
138,50,0,0,0,0,0
138,51,197,179,212,20,192
138,52,1,0,1,1,0
138,53,2,2,2,0,0
138,54,10,10,10,0,0
138,55,2,2,2,0,0
138,56,2,2,2,0,0
138,57,6,6,6,0,0
138,58,0,0,0,0,0
138,59,0,0,0,0,0
138,60,0,0,0,0,0
138,61,1,1,1,0,0
138,62,0,0,0,0,0
138,63,0,0,0,0,0
138,64,10,10,10,0,0
138,65,1,1,1,0,0
138,66,8,9,9,0,0
139,1,83,78,85,3,82
139,2,8,8,8,0,0
139,3,1,0,2,2,0
139,4,12,11,12,0,0
139,5,1,1,1,0,0
139,6,8,7,8,1,7
139,7,64,60,65,3,62
139,8,136,133,145,9,136
139,9,13,13,14,0,0
139,10,0,0,0,0,0
139,11,7,7,7,0,0
139,12,62,60,73,6,67
139,13,1,1,1,0,0
139,14,24,25,26,0,0
139,15,1,0,2,2,0
139,16,3,4,4,0,0
139,17,2,2,2,0,0
139,18,1,1,1,0,0
139,19,32,26,32,4,28
139,20,55,55,56,1,55
139,21,28,33,35,0,0
139,22,28,22,32,9,23
139,23,135,133,139,4,135
139,24,25,22,25,2,23
139,25,16,16,16,0,0
139,26,13,13,13,0,0
139,27,34,34,38,4,34
139,28,76,72,77,3,74
139,29,13,13,16,2,14
139,30,1,1,2,1,1
139,31,4,3,5,2,3
139,32,0,0,0,0,0
139,33,5,5,5,0,0
139,34,3,3,3,0,0
139,35,11,10,11,1,10
139,36,11,11,11,0,0
139,37,50,50,55,5,50
139,38,4,5,5,0,0
139,39,7,6,7,1,6
139,40,1,1,1,0,0
139,41,3,3,3,0,0
139,42,47,44,50,5,45
139,43,0,0,0,0,0
139,44,0,0,0,0,0
139,45,1,1,1,0,0
139,46,40,41,44,3,41
139,47,5,5,5,0,0
139,48,98,80,124,41,83
139,49,1,1,2,1,1
139,50,0,0,0,0,0
139,51,183,180,199,13,186
139,52,0,0,0,0,0
139,53,2,2,2,0,0
139,54,4,4,4,0,0
139,55,1,1,1,0,0
139,56,1,1,1,0,0
139,57,5,5,5,0,0
139,58,3,2,3,1,2
139,59,0,0,0,0,0
139,60,0,0,0,0,0
139,61,1,1,1,0,0
139,62,0,0,0,0,0
139,63,0,0,0,0,0
139,64,5,5,6,1,5
139,65,3,2,4,2,2
139,66,3,3,3,0,0
140,1,89,89,104,9,95
140,2,5,5,5,0,0
140,3,1,1,1,0,0
140,4,15,15,17,2,15
140,5,0,0,0,0,0
140,6,4,4,4,0,0
140,7,48,50,54,4,50
140,8,103,103,111,7,104
140,9,13,14,14,0,0
140,10,0,0,0,0,0
140,11,7,7,7,0,0
140,12,64,60,72,9,63
140,13,4,4,4,0,0
140,14,21,19,21,2,19
140,15,2,1,5,4,1
140,16,2,2,2,0,0
140,17,1,0,3,3,0
140,18,4,3,4,1,3
140,19,19,18,20,2,18
140,20,49,47,51,3,48
140,21,17,16,18,2,16
140,22,26,21,30,7,23
140,23,142,138,150,5,145
140,24,21,21,23,2,21
140,25,17,13,17,3,14
140,26,10,8,13,5,8
140,27,28,25,31,4,27
140,28,72,66,76,7,69
140,29,13,12,14,2,12
140,30,1,0,2,2,0
140,31,4,3,4,1,3
140,32,0,0,0,0,0
140,33,5,5,5,0,0
140,34,2,1,2,1,1
140,35,6,5,6,1,5
140,36,7,6,7,1,6
140,37,43,41,48,5,43
140,38,1,1,1,0,0
140,39,6,4,8,4,4
140,40,2,3,4,1,3
140,41,6,6,6,0,0
140,42,31,32,32,0,0
140,43,0,0,0,0,0
140,44,1,1,1,0,0
140,45,0,0,0,0,0
140,46,39,38,39,1,38
140,47,3,2,3,1,2
140,48,93,84,118,28,90
140,49,2,1,4,2,2
140,50,1,1,1,0,0
140,51,176,154,193,28,165
140,52,0,0,0,0,0
140,53,1,1,1,0,0
140,54,7,7,7,0,0
140,55,0,0,0,0,0
140,56,0,0,0,0,0
140,57,3,3,3,0,0
140,58,0,0,0,0,0
140,59,2,2,2,0,0
140,60,0,0,0,0,0
140,61,0,0,0,0,0
140,62,1,0,1,1,0
140,63,0,0,0,0,0
140,64,4,3,6,2,4
140,65,2,0,2,2,0
140,66,7,8,8,0,0
141,1,66,63,68,1,67
141,2,7,7,7,0,0
141,3,0,0,0,0,0
141,4,21,20,22,0,0
141,5,1,1,1,0,0
141,6,3,3,3,0,0
141,7,33,33,36,2,34
141,8,80,79,83,4,79
141,9,15,15,16,1,15
141,10,1,1,1,0,0
141,11,9,10,10,0,0
141,12,65,63,72,8,64
141,13,3,1,3,2,1
141,14,20,21,22,1,21
141,15,0,0,0,0,0
141,16,5,5,6,1,5
141,17,1,1,1,0,0
141,18,5,4,5,1,4
141,19,8,8,8,0,0
141,20,51,48,53,4,49
141,21,17,18,18,0,0
141,22,11,8,16,7,9
141,23,111,106,117,8,109
141,24,36,35,36,1,35
141,25,12,14,15,1,14
141,26,6,5,6,1,5
141,27,33,32,34,1,33
141,28,53,49,55,3,52
141,29,5,5,5,0,0
141,30,1,1,1,0,0
141,31,5,4,6,2,4
141,32,1,1,2,1,1
141,33,1,1,1,0,0
141,34,0,0,0,0,0
141,35,4,4,4,0,0
141,36,6,5,7,2,5
141,37,52,51,54,2,52
141,38,3,2,4,2,2
141,39,1,1,1,0,0
141,40,0,0,0,0,0
141,41,4,2,5,3,2
141,42,38,37,44,4,40
141,43,2,1,2,1,1
141,44,0,0,0,0,0
141,45,2,1,3,2,1
141,46,34,32,34,1,33
141,47,2,1,2,1,1
141,48,73,65,83,16,67
141,49,1,0,1,1,0
141,50,1,1,1,0,0
141,51,146,127,163,30,133
141,52,1,1,1,0,0
141,53,2,2,2,0,0
141,54,8,8,8,0,0
141,55,1,0,1,1,0
141,56,2,2,2,0,0
141,57,6,6,6,0,0
141,58,1,1,1,0,0
141,59,0,0,0,0,0
141,60,1,0,1,1,0
141,61,0,0,0,0,0
141,62,1,0,1,1,0
141,63,0,0,0,0,0
141,64,3,3,4,1,3
141,65,3,3,3,0,0
141,66,3,3,3,0,0
142,1,56,51,61,5,56
142,2,4,4,4,0,0
142,3,0,0,0,0,0
142,4,19,19,19,0,0
142,5,0,0,0,0,0
142,6,4,4,5,1,4
142,7,56,55,56,1,55
142,8,78,77,80,3,77
142,9,16,15,17,2,15
142,10,0,0,0,0,0
142,11,9,8,9,1,8
142,12,66,63,69,2,67
142,13,6,5,8,3,5
142,14,15,14,15,1,14
142,15,0,0,0,0,0
142,16,2,3,3,0,0
142,17,0,0,0,0,0
142,18,4,2,5,3,2
142,19,18,18,19,0,0
142,20,22,23,25,1,24
142,21,14,14,14,0,0
142,22,23,21,33,12,21
142,23,116,115,135,17,118
142,24,23,20,24,3,21
142,25,17,17,19,0,0
142,26,10,10,12,2,10
142,27,30,29,33,3,30
142,28,50,45,50,3,47
142,29,7,7,9,2,7
142,30,2,1,2,1,1
142,31,2,1,2,1,1
142,32,2,1,2,1,1
142,33,3,1,3,1,2
142,34,1,0,1,1,0
142,35,1,1,1,0,0
142,36,5,5,5,0,0
142,37,32,33,33,0,0
142,38,5,5,5,0,0
142,39,8,6,9,1,8
142,40,1,1,1,0,0
142,41,3,1,4,2,2
142,42,27,29,30,1,29
142,43,1,1,1,0,0
142,44,0,0,0,0,0
142,45,0,0,0,0,0
142,46,27,28,29,1,28
142,47,3,1,3,2,1
142,48,80,64,91,23,68
142,49,1,0,2,2,0
142,50,0,0,0,0,0
142,51,211,153,261,102,159
142,52,1,0,1,1,0
142,53,2,3,3,0,0
142,54,8,8,9,1,8
142,55,1,2,2,0,0
142,56,0,0,0,0,0
142,57,4,3,4,1,3
142,58,0,0,0,0,0
142,59,0,0,0,0,0
142,60,0,0,0,0,0
142,61,1,0,1,1,0
142,62,0,0,0,0,0
142,63,1,0,2,2,0
142,64,3,3,3,0,0
142,65,1,1,1,0,0
142,66,6,6,6,0,0
143,1,47,46,52,3,49
143,2,7,8,8,0,0
143,3,4,2,6,4,2
143,4,12,12,12,0,0
143,5,0,0,0,0,0
143,6,2,2,3,0,0
143,7,43,41,47,5,42
143,8,90,88,96,5,91
143,9,16,13,17,4,13
143,10,0,0,0,0,0
143,11,2,2,2,0,0
143,12,55,50,61,9,52
143,13,3,2,3,1,2
143,14,18,18,20,2,18
143,15,0,0,0,0,0
143,16,1,1,1,0,0
143,17,0,0,0,0,0
143,18,4,0,7,7,0
143,19,15,14,18,3,15
143,20,20,19,20,1,19
143,21,12,11,12,1,11
143,22,23,18,35,17,18
143,23,123,117,134,14,120
143,24,21,17,24,4,20
143,25,11,12,13,1,12
143,26,4,4,4,0,0
143,27,43,31,53,21,32
143,28,54,46,61,15,46
143,29,8,8,9,1,8
143,30,1,0,1,1,0
143,31,4,4,5,0,0
143,32,2,2,2,0,0
143,33,2,1,4,3,1
143,34,6,4,8,4,4
143,35,1,1,1,0,0
143,36,8,7,9,1,8
143,37,39,37,39,2,37
143,38,2,2,2,0,0
143,39,11,9,12,3,9
143,40,0,0,0,0,0
143,41,7,3,7,4,3
143,42,36,38,41,3,38
143,43,0,0,0,0,0
143,44,0,0,0,0,0
143,45,1,1,1,0,0
143,46,36,34,37,2,35
143,47,3,3,3,0,0
143,48,88,61,118,57,61
143,49,1,0,2,2,0
143,50,0,0,0,0,0
143,51,245,128,356,220,136
143,52,0,0,0,0,0
143,53,2,1,2,1,1
143,54,6,6,8,2,6
143,55,5,5,5,0,0
143,56,0,0,0,0,0
143,57,1,1,1,0,0
143,58,0,0,0,0,0
143,59,2,1,5,4,1
143,60,0,0,0,0,0
143,61,2,2,3,1,2
143,62,0,0,0,0,0
143,63,0,0,0,0,0
143,64,7,6,7,1,6
143,65,1,1,1,0,0
143,66,5,4,5,0,0
144,1,57,50,61,5,56
144,2,5,5,5,0,0
144,3,1,0,1,1,0
144,4,24,20,24,0,0
144,5,0,0,0,0,0
144,6,4,4,5,1,4
144,7,52,51,57,5,52
144,8,86,83,93,9,84
144,9,10,8,12,4,8
144,10,0,0,0,0,0
144,11,7,8,9,1,8
144,12,53,46,56,6,50
144,13,1,1,1,0,0
144,14,13,10,15,5,10
144,15,0,0,0,0,0
144,16,2,2,2,0,0
144,17,1,1,1,0,0
144,18,4,4,5,1,4
144,19,15,14,15,1,14
144,20,21,15,21,4,17
144,21,16,16,18,2,16
144,22,16,11,18,7,11
144,23,107,80,123,42,81
144,24,15,16,20,4,16
144,25,9,9,9,0,0
144,26,6,5,6,1,5
144,27,38,22,55,32,23
144,28,47,39,67,26,41
144,29,3,2,3,1,2
144,30,1,1,1,0,0
144,31,4,2,4,2,2
144,32,0,0,0,0,0
144,33,2,2,2,0,0
144,34,1,1,1,0,0
144,35,4,4,6,2,4
144,36,8,7,8,1,7
144,37,24,23,25,2,23
144,38,3,2,3,1,2
144,39,16,14,19,4,15
144,40,1,0,1,1,0
144,41,3,3,3,0,0
144,42,21,21,26,4,22
144,43,0,0,0,0,0
144,44,0,0,0,0,0
144,45,1,1,1,0,0
144,46,30,29,33,4,29
144,47,2,2,3,1,2
144,48,85,55,112,54,58
144,49,0,0,0,0,0
144,50,2,2,2,0,0
144,51,157,91,215,115,100
144,52,1,0,1,1,0
144,53,0,0,0,0,0
144,54,7,5,8,3,5
144,55,1,1,1,0,0
144,56,1,1,1,0,0
144,57,4,4,4,0,0
144,58,2,1,4,3,1
144,59,1,1,1,0,0
144,60,1,0,1,1,0
144,61,0,0,0,0,0
144,62,0,0,0,0,0
144,63,0,0,0,0,0
144,64,5,5,6,1,5
144,65,0,0,0,0,0
144,66,5,4,5,0,0
1,1,64,44,90,43,47
1,2,4,4,4,0,0
1,3,2,2,2,0,0
1,4,19,18,20,2,18
1,5,0,0,0,0,0
1,6,1,1,1,0,0
1,7,47,48,50,1,49
1,8,79,75,83,6,77
1,9,14,12,16,4,12
1,10,0,0,0,0,0
1,11,9,7,10,3,7
1,12,61,48,77,27,50
1,13,2,2,2,0,0
1,14,16,12,20,8,12
1,15,0,0,0,0,0
1,16,2,2,2,0,0
1,17,4,2,5,3,2
1,18,0,0,0,0,0
1,19,34,27,46,18,28
1,20,39,24,55,28,27
1,21,37,26,53,24,29
1,22,23,13,29,16,13
1,23,128,105,159,49,110
1,24,22,23,26,3,23
1,25,7,8,12,1,11
1,26,4,4,5,1,4
1,27,42,24,57,30,27
1,28,49,36,57,18,39
1,29,2,1,2,1,1
1,30,0,0,0,0,0
1,31,2,2,2,0,0
1,32,1,1,2,1,1
1,33,5,2,5,3,2
1,34,2,1,2,1,1
1,35,3,3,3,0,0
1,36,11,8,17,8,9
1,37,44,44,46,1,45
1,38,0,0,0,0,0
1,39,24,20,37,14,23
1,40,5,0,7,7,0
1,41,1,1,1,0,0
1,42,35,32,37,4,33
1,43,0,0,0,0,0
1,44,0,0,0,0,0
1,45,0,0,0,0,0
1,46,26,25,29,4,25
1,47,4,4,4,0,0
1,48,63,33,106,73,33
1,49,0,0,0,0,0
1,50,0,0,0,0,0
1,51,140,75,194,116,78
1,52,1,0,1,1,0
1,53,0,0,0,0,0
1,54,6,4,6,2,4
1,55,2,3,3,0,0
1,56,0,0,0,0,0
1,57,2,2,2,0,0
1,58,0,0,0,0,0
1,59,1,1,1,0,0
1,60,0,0,0,0,0
1,61,0,0,0,0,0
1,62,0,0,0,0,0
1,63,1,0,2,2,0
1,64,4,4,4,0,0
1,65,1,0,1,1,0
1,66,6,6,6,0,0
2,1,39,35,47,11,36
2,2,8,8,9,1,8
2,3,1,0,1,1,0
2,4,17,11,18,5,13
2,5,1,1,1,0,0
2,6,1,1,1,0,0
2,7,51,45,54,7,47
2,8,65,66,74,7,67
2,9,9,6,10,4,6
2,10,1,0,2,2,0
2,11,5,3,5,2,3
2,12,47,35,63,27,36
2,13,1,1,3,2,1
2,14,13,10,18,7,11
2,15,0,0,0,0,0
2,16,4,4,4,0,0
2,17,2,2,2,0,0
2,18,3,1,4,3,1
2,19,21,16,23,6,17
2,20,21,14,26,12,14
2,21,14,12,14,2,12
2,22,24,18,28,6,22
2,23,94,80,119,38,81
2,24,27,25,32,7,25
2,25,13,11,14,1,13
2,26,4,2,4,2,2
2,27,37,24,50,22,28
2,28,50,25,68,41,27
2,29,6,4,11,7,4
2,30,1,1,1,0,0
2,31,6,2,11,9,2
2,32,1,0,2,2,0
2,33,2,1,5,4,1
2,34,2,1,2,1,1
2,35,3,2,3,1,2
2,36,3,2,3,1,2
2,37,34,31,36,4,32
2,38,2,2,3,1,2
2,39,20,18,21,1,20
2,40,6,1,11,10,1
2,41,2,2,2,0,0
2,42,31,26,44,16,28
2,43,0,0,0,0,0
2,44,0,0,0,0,0
2,45,1,1,1,0,0
2,46,22,23,29,4,25
2,47,3,3,3,0,0
2,48,58,35,78,42,36
2,49,1,0,1,1,0
2,50,0,0,0,0,0
2,51,139,90,172,79,93
2,52,1,0,1,1,0
2,53,1,1,2,1,1
2,54,13,12,13,0,0
2,55,0,0,0,0,0
2,56,0,0,0,0,0
2,57,5,4,5,0,0
2,58,0,0,0,0,0
2,59,0,0,0,0,0
2,60,0,0,0,0,0
2,61,1,0,1,1,0
2,62,0,0,0,0,0
2,63,0,0,0,0,0
2,64,4,4,5,1,4
2,65,1,1,1,0,0
2,66,3,3,3,0,0
3,1,52,48,60,12,48
3,2,5,5,5,0,0
3,3,0,0,0,0,0
3,4,11,12,12,0,0
3,5,0,0,0,0,0
3,6,2,2,2,0,0
3,7,54,46,61,12,49
3,8,57,54,66,10,56
3,9,7,7,8,1,7
3,10,1,0,1,1,0
3,11,8,9,9,0,0
3,12,31,22,34,10,24
3,13,1,1,1,0,0
3,14,20,15,23,6,17
3,15,0,0,0,0,0
3,16,2,2,2,0,0
3,17,2,1,4,3,1
3,18,4,4,6,2,4
3,19,11,11,12,1,11
3,20,21,16,22,5,17
3,21,7,6,7,1,6
3,22,16,14,19,4,15
3,23,103,80,124,40,84
3,24,18,20,22,2,20
3,25,12,9,15,5,10
3,26,2,2,2,0,0
3,27,26,20,29,8,21
3,28,50,30,74,43,31
3,29,4,5,6,1,5
3,30,0,0,0,0,0
3,31,2,2,2,0,0
3,32,1,1,1,0,0
3,33,4,3,7,4,3
3,34,3,2,6,4,2
3,35,1,0,1,1,0
3,36,4,4,4,0,0
3,37,34,33,34,0,0
3,38,3,3,3,0,0
3,39,17,14,20,5,15
3,40,3,2,4,2,2
3,41,0,0,0,0,0
3,42,23,22,25,2,23
3,43,1,1,1,0,0
3,44,0,0,0,0,0
3,45,0,0,0,0,0
3,46,16,16,16,0,0
3,47,1,1,1,0,0
3,48,57,39,84,42,42
3,49,1,0,1,1,0
3,50,0,0,0,0,0
3,51,126,76,156,77,79
3,52,0,0,0,0,0
3,53,1,1,1,0,0
3,54,6,7,7,0,0
3,55,0,0,0,0,0
3,56,0,0,0,0,0
3,57,1,1,1,0,0
3,58,0,0,0,0,0
3,59,0,0,0,0,0
3,60,0,0,0,0,0
3,61,2,0,2,2,0
3,62,0,0,0,0,0
3,63,0,0,0,0,0
3,64,2,2,4,2,2
3,65,0,0,0,0,0
3,66,3,2,3,1,2
4,1,39,35,47,9,38
4,2,5,5,5,0,0
4,3,0,0,0,0,0
4,4,17,15,20,3,17
4,5,0,0,0,0,0
4,6,2,2,3,1,2
4,7,47,35,56,19,37
4,8,68,58,80,21,59
4,9,7,5,8,3,5
4,10,0,0,0,0,0
4,11,5,4,5,1,4
4,12,48,36,58,18,40
4,13,3,3,3,0,0
4,14,13,8,13,5,8
4,15,0,0,0,0,0
4,16,0,0,0,0,0
4,17,0,0,0,0,0
4,18,3,3,3,0,0
4,19,12,10,12,1,11
4,20,20,14,21,6,15
4,21,8,8,8,0,0
4,22,17,9,19,10,9
4,23,105,78,131,47,84
4,24,17,18,18,0,0
4,25,16,9,19,7,12
4,26,1,0,1,1,0
4,27,27,22,28,3,25
4,28,32,24,35,10,25
4,29,6,6,7,1,6
4,30,1,0,2,2,0
4,31,2,1,2,1,1
4,32,2,0,2,2,0
4,33,2,1,3,2,1
4,34,5,0,5,5,0
4,35,1,0,1,1,0
4,36,3,1,4,3,1
4,37,30,27,35,7,28
4,38,4,3,4,0,0
4,39,8,3,10,7,3
4,40,0,0,0,0,0
4,41,1,1,2,1,1
4,42,29,24,37,13,24
4,43,1,0,1,1,0
4,44,0,0,0,0,0
4,45,0,0,0,0,0
4,46,25,20,28,7,21
4,47,1,1,1,0,0
4,48,42,30,55,23,32
4,49,0,0,0,0,0
4,50,0,0,0,0,0
4,51,125,75,163,84,79
4,52,0,0,0,0,0
4,53,0,0,0,0,0
4,54,4,4,4,0,0
4,55,0,0,0,0,0
4,56,1,0,2,2,0
4,57,1,0,1,1,0
4,58,0,0,0,0,0
4,59,0,0,0,0,0
4,60,0,0,0,0,0
4,61,2,0,3,3,0
4,62,0,0,0,0,0
4,63,0,0,0,0,0
4,64,5,4,5,1,4
4,65,0,0,0,0,0
4,66,3,3,3,0,0
5,1,48,37,56,15,41
5,2,3,2,3,1,2
5,3,0,0,0,0,0
5,4,10,10,10,0,0
5,5,0,0,0,0,0
5,6,0,0,0,0,0
5,7,45,35,60,24,36
5,8,54,50,58,7,51
5,9,8,4,9,5,4
5,10,0,0,0,0,0
5,11,9,7,9,2,7
5,12,32,25,39,13,26
5,13,4,3,4,1,3
5,14,19,13,23,9,14
5,15,0,0,0,0,0
5,16,1,1,2,1,1
5,17,2,1,2,1,1
5,18,0,0,0,0,0
5,19,12,10,13,3,10
5,20,12,10,12,2,10
5,21,7,6,7,1,6
5,22,17,11,21,8,13
5,23,78,64,94,26,68
5,24,10,10,10,0,0
5,25,8,7,8,1,7
5,26,4,4,4,0,0
5,27,33,28,40,12,28
5,28,34,27,45,17,28
5,29,8,7,9,2,7
5,30,1,1,2,1,1
5,31,4,2,4,2,2
5,32,0,0,0,0,0
5,33,0,0,0,0,0
5,34,1,1,2,1,1
5,35,0,0,0,0,0
5,36,1,0,1,1,0
5,37,17,16,18,2,16
5,38,1,0,1,1,0
5,39,6,5,8,2,6
5,40,2,2,2,0,0
5,41,1,0,2,2,0
5,42,12,11,13,1,12
5,43,1,0,1,1,0
5,44,0,0,0,0,0
5,45,0,0,0,0,0
5,46,22,23,23,0,0
5,47,3,2,4,2,2
5,48,50,41,60,17,43
5,49,1,0,2,2,0
5,50,0,0,0,0,0
5,51,108,68,135,64,71
5,52,0,0,0,0,0
5,53,1,1,1,0,0
5,54,5,5,5,0,0
5,55,0,0,0,0,0
5,56,3,2,5,3,2
5,57,2,1,2,1,1
5,58,0,0,0,0,0
5,59,0,0,0,0,0
5,60,0,0,0,0,0
5,61,2,0,2,2,0
5,62,0,0,0,0,0
5,63,0,0,0,0,0
5,64,2,1,2,1,1
5,65,0,0,0,0,0
5,66,1,4,4,0,0
6,1,35,30,37,3,34
6,2,3,3,3,0,0
6,3,0,0,0,0,0
6,4,9,9,9,0,0
6,5,0,0,0,0,0
6,6,5,5,5,0,0
6,7,65,44,76,30,46
6,8,52,46,58,10,48
6,9,7,5,8,3,5
6,10,0,0,0,0,0
6,11,4,3,4,1,3
6,12,33,32,36,2,34
6,13,6,6,7,1,6
6,14,10,7,13,6,7
6,15,0,0,0,0,0
6,16,0,0,0,0,0
6,17,1,0,2,2,0
6,18,1,1,5,4,1
6,19,10,9,11,1,10
6,20,5,4,5,0,0
6,21,8,7,9,2,7
6,22,21,16,23,7,16
6,23,90,63,115,47,68
6,24,13,11,17,5,12
6,25,7,6,9,3,6
6,26,4,2,5,3,2
6,27,25,21,28,5,23
6,28,32,27,42,14,28
6,29,7,6,7,1,6
6,30,2,0,2,2,0
6,31,0,0,0,0,0
6,32,0,0,0,0,0
6,33,1,1,1,0,0
6,34,1,1,1,0,0
6,35,0,0,0,0,0
6,36,5,5,6,1,5
6,37,19,18,19,1,18
6,38,2,1,3,2,1
6,39,0,0,0,0,0
6,40,1,1,1,0,0
6,41,1,0,1,1,0
6,42,20,17,22,3,19
6,43,0,0,0,0,0
6,44,0,0,0,0,0
6,45,0,0,0,0,0
6,46,22,21,26,3,23
6,47,2,1,3,2,1
6,48,45,25,58,29,29
6,49,1,0,1,1,0
6,50,0,0,0,0,0
6,51,99,68,128,58,70
6,52,0,0,0,0,0
6,53,0,0,0,0,0
6,54,4,4,5,1,4
6,55,3,1,3,2,1
6,56,0,0,0,0,0
6,57,1,1,1,0,0
6,58,3,2,3,1,2
6,59,1,0,1,1,0
6,60,0,0,0,0,0
6,61,0,0,0,0,0
6,62,0,0,0,0,0
6,63,0,0,0,0,0
6,64,3,2,3,1,2
6,65,0,0,0,0,0
6,66,5,5,5,0,0
7,1,23,19,23,3,20
7,2,3,3,3,0,0
7,3,1,0,1,1,0
7,4,9,8,9,1,8
7,5,0,0,0,0,0
7,6,0,0,0,0,0
7,7,35,28,42,12,30
7,8,43,37,46,8,38
7,9,3,2,3,1,2
7,10,0,0,0,0,0
7,11,5,5,5,0,0
7,12,37,26,52,25,27
7,13,3,1,3,2,1
7,14,11,9,15,5,10
7,15,0,0,0,0,0
7,16,1,1,1,0,0
7,17,0,0,0,0,0
7,18,3,1,3,2,1
7,19,12,9,14,4,10
7,20,6,5,7,2,5
7,21,10,8,12,4,8
7,22,13,10,17,6,11
7,23,76,52,91,39,52
7,24,17,14,21,7,14
7,25,6,6,7,1,6
